CrashID,CrashAlcoh,CrashDay,CrashGrp,CrashHour,CrashLoc,CrashMonth,CrashSevr,CrashType,CrashYear,City,County,HitRun
102674633,No,Sunday,Bicyclist Failed to Yield - Sign-Controlled Intersection,18,Intersection,August,B: Suspected Minor Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2009,None - Rural Crash,Durham,No
102675558,No,Monday,Bicyclist Failed to Yield - Midblock,15,Non-Intersection,August,B: Suspected Minor Injury,Multiple Threat - Midblock,2009,Hendersonville,Henderson,No
102675637,No,Wednesday,Backing Vehicle,12,Non-Intersection,September,B: Suspected Minor Injury,Backing Vehicle,2009,Raleigh,Wake,No
102675669,No,Sunday,Motorist Right Turn / Merge,16,Non-Intersection,August,C: Possible Injury,Motorist Right Turn - Same Direction,2009,Charlotte,Mecklenburg,No
102676086,No,Friday,Bicyclist Failed to Yield - Midblock,18,Non-Intersection,September,B: Suspected Minor Injury,Bicyclist Ride Out - Residential Driveway,2009,None - Rural Crash,Washington,No
102677017,No,Wednesday,Motorist Left Turn / Merge,10,Intersection,September,B: Suspected Minor Injury,Motorist Left Turn - Opposite Direction,2009,Chapel Hill,Orange,No
102677382,No,Monday,Bicyclist Failed to Yield - Sign-Controlled Intersection,19,Intersection,September,C: Possible Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2009,None - Rural Crash,Cleveland,No
102677694,No,Tuesday,Bicyclist Left Turn / Merge,15,Intersection,September,B: Suspected Minor Injury,Bicyclist Left Turn - Same Direction,2009,Raleigh,Wake,No
102677758,No,Sunday,Bicyclist Failed to Yield - Midblock,21,Non-Intersection,June,B: Suspected Minor Injury,Bicyclist Ride Out - Midblock - Unknown,2009,Nags Head,Dare,No
102678022,No,Tuesday,Motorist Failed to Yield - Sign-Controlled Intersection,15,Intersection,September,C: Possible Injury,Motorist Drive Out - Sign-Controlled Intersection,2009,Fayetteville,Cumberland,No
102678360,No,Thursday,Motorist Left Turn / Merge,11,Intersection,August,B: Suspected Minor Injury,Motorist Left Turn - Opposite Direction,2009,Raleigh,Wake,No
102678388,No,Tuesday,Loss of Control / Turning Error,8,Intersection,March,B: Suspected Minor Injury,Motorist Turning Error - Left Turn,2009,Nags Head,Dare,No
102678643,No,Saturday,Motorist Failed to Yield - Sign-Controlled Intersection,15,Intersection,September,B: Suspected Minor Injury,Motorist Drive Out - Sign-Controlled Intersection,2009,Marvin,Union,No
102678735,No,Friday,Non-Roadway,20,Non-Roadway,September,C: Possible Injury,Non-Roadway,2009,Concord,Cabarrus,No
102678798,No,Friday,Motorist Failed to Yield - Midblock,1,Non-Intersection,September,B: Suspected Minor Injury,Motorist Drive Out - Other Midblock,2009,Charlotte,Mecklenburg,No
102679404,No,Thursday,Motorist Left Turn / Merge,10,Intersection,September,C: Possible Injury,Motorist Left Turn - Opposite Direction,2009,Wilmington,New Hanover,No
102679473,No,Wednesday,Motorist Overtaking Bicyclist,0,Non-Intersection,June,B: Suspected Minor Injury,Motorist Overtaking - Bicyclist Swerved,2009,Nags Head,Dare,No
102680118,No,Tuesday,Head-On,21,Non-Intersection,September,A: Suspected Serious Injury,Head-On - Bicyclist,2009,None - Rural Crash,Iredell,No
102680371,No,Saturday,Motorist Right Turn / Merge,13,Intersection,August,C: Possible Injury,Motorist Right Turn - Same Direction,2009,Kill Devil Hills,Dare,No
102680526,No,Thursday,Other / Unknown - Insufficient Details,15,Non-Intersection,September,B: Suspected Minor Injury,Unknown Approach Paths,2009,Black Mountain,Buncombe,Yes
102680731,Yes,Thursday,Other / Unusual Circumstances,22,Non-Intersection,September,B: Suspected Minor Injury,Bicycle Only,2009,None - Rural Crash,Wake,Yes
102680791,No,Thursday,Motorist Overtaking Bicyclist,7,Non-Intersection,September,B: Suspected Minor Injury,Motorist Overtaking - Misjudged Space,2009,Chapel Hill,Orange,No
102681208,No,Wednesday,Motorist Left Turn / Merge,17,Intersection,September,B: Suspected Minor Injury,Motorist Left Turn - Opposite Direction,2009,Durham,Durham,No
102681301,No,Friday,Motorist Failed to Yield - Midblock,12,Non-Intersection,September,B: Suspected Minor Injury,Motorist Drive Out - Commercial Driveway / Alley,2009,None - Rural Crash,New Hanover,No
102681423,Yes,Thursday,Motorist Overtaking Bicyclist,19,Non-Intersection,September,C: Possible Injury,Motorist Overtaking - Undetected Bicyclist,2009,None - Rural Crash,Caswell,No
102681854,No,Friday,Loss of Control / Turning Error,17,Intersection,September,C: Possible Injury,Motorist Turning Error - Left Turn,2009,Charlotte,Mecklenburg,No
102682220,No,Sunday,Motorist Left Turn / Merge,10,Non-Intersection,September,B: Suspected Minor Injury,Motorist Left Turn - Opposite Direction,2009,Long View,Catawba,No
102682366,No,Monday,Motorist Failed to Yield - Sign-Controlled Intersection,7,Intersection,September,B: Suspected Minor Injury,Motorist Drive Out - Sign-Controlled Intersection,2009,None - Rural Crash,New Hanover,No
102682641,No,Monday,Motorist Left Turn / Merge,8,Intersection,September,B: Suspected Minor Injury,Motorist Left Turn - Opposite Direction,2009,Durham,Durham,No
102682764,No,Wednesday,Bicyclist Failed to Yield - Sign-Controlled Intersection,18,Intersection,September,B: Suspected Minor Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2009,Asheboro,Randolph,No
102682836,No,Sunday,Motorist Overtaking Bicyclist,7,Intersection,September,B: Suspected Minor Injury,Motorist Overtaking - Other / Unknown,2009,Carrboro,Orange,No
102682857,No,Monday,Crossing Paths - Other Circumstances,19,Intersection,September,B: Suspected Minor Injury,Sign-Controlled Intersection - Other / Unknown,2009,Monroe,Union,No
102683294,No,Friday,Motorist Overtaking Bicyclist,13,Non-Intersection,September,A: Suspected Serious Injury,Motorist Overtaking - Misjudged Space,2009,None - Rural Crash,Iredell,No
102683335,No,Thursday,Motorist Right Turn / Merge,17,Intersection,September,B: Suspected Minor Injury,Motorist Right Turn - Same Direction,2009,Charlotte,Mecklenburg,No
102683592,No,Saturday,Motorist Failed to Yield - Sign-Controlled Intersection,8,Intersection,September,C: Possible Injury,Motorist Drive Out - Sign-Controlled Intersection,2009,Gastonia,Gaston,No
102683930,No,Monday,Bicyclist Failed to Yield - Sign-Controlled Intersection,16,Intersection,September,B: Suspected Minor Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2009,Morganton,Burke,No
102684111,No,Friday,Bicyclist Right Turn / Merge,16,Non-Intersection,September,B: Suspected Minor Injury,Bicyclist Right Turn - Same Direction,2009,Goldsboro,Wayne,No
102684502,No,Saturday,Crossing Paths - Other Circumstances,12,Intersection,September,C: Possible Injury,Signalized Intersection - Other / Unknown,2009,Goldsboro,Wayne,No
102684510,No,Wednesday,Motorist Failed to Yield - Sign-Controlled Intersection,13,Intersection,July,C: Possible Injury,Motorist Drive Out - Sign-Controlled Intersection,2009,Nags Head,Dare,No
102684795,Yes,Thursday,Non-Roadway,16,Non-Roadway,September,C: Possible Injury,Non-Roadway,2009,Kill Devil Hills,Dare,No
102684998,No,Sunday,Motorist Overtaking Bicyclist,22,Non-Intersection,September,B: Suspected Minor Injury,Motorist Overtaking - Undetected Bicyclist,2009,None - Rural Crash,Buncombe,No
102685021,No,Sunday,Motorist Right Turn / Merge,9,Non-Intersection,September,C: Possible Injury,Motorist Right Turn - Same Direction,2009,None - Rural Crash,Granville,No
102685616,No,Wednesday,Motorist Failed to Yield - Midblock,9,Non-Intersection,July,C: Possible Injury,Motorist Drive Out - Commercial Driveway / Alley,2009,Nags Head,Dare,No
102685643,No,Saturday,Motorist Failed to Yield - Sign-Controlled Intersection,13,Intersection,August,O: No Injury,Motorist Drive Out - Sign-Controlled Intersection,2009,Rocky Mount,Edgecombe,No
102685644,No,Friday,Motorist Failed to Yield - Sign-Controlled Intersection,9,Intersection,August,B: Suspected Minor Injury,Motorist Drive Out - Sign-Controlled Intersection,2009,Rocky Mount,Edgecombe,No
102685872,No,Monday,Motorist Failed to Yield - Sign-Controlled Intersection,9,Intersection,August,B: Suspected Minor Injury,Motorist Drive Through - Sign-Controlled Intersection,2009,Rocky Mount,Nash,No
102685974,No,Saturday,Motorist Failed to Yield - Sign-Controlled Intersection,11,Intersection,September,B: Suspected Minor Injury,Motorist Drive Out - Sign-Controlled Intersection,2009,High Point,Guilford,No
102686282,No,Tuesday,Non-Roadway,13,Non-Roadway,September,B: Suspected Minor Injury,Non-Roadway,2009,None - Rural Crash,Buncombe,No
102686317,No,Tuesday,Crossing Paths - Other Circumstances,18,Intersection,September,C: Possible Injury,Crossing Paths - Uncontrolled Intersection,2009,Gastonia,Gaston,No
102686579,No,Friday,Motorist Overtaking Bicyclist,19,Non-Intersection,October,C: Possible Injury,Motorist Overtaking - Undetected Bicyclist,2009,None - Rural Crash,Columbus,No
102686893,No,Sunday,Motorist Overtaking Bicyclist,16,Non-Intersection,October,B: Suspected Minor Injury,Motorist Overtaking - Other / Unknown,2009,Mills River,Henderson,No
102687193,No,Tuesday,Motorist Overtaking Bicyclist,19,Non-Intersection,September,B: Suspected Minor Injury,Motorist Overtaking - Other / Unknown,2009,None - Rural Crash,New Hanover,Yes
102687236,No,Tuesday,Crossing Paths - Other Circumstances,22,Intersection,September,B: Suspected Minor Injury,Signalized Intersection - Other / Unknown,2009,High Point,Guilford,No
102687296,No,Wednesday,Motorist Failed to Yield - Signalized Intersection,10,Intersection,September,Unknown Injury,Motorist Drive Out - Right Turn on Red,2009,Fayetteville,Cumberland,Yes
102687488,No,Thursday,Bicyclist Failed to Yield - Midblock,19,Non-Intersection,September,C: Possible Injury,Bicyclist Ride Out - Midblock - Unknown,2009,Charlotte,Mecklenburg,No
102687831,No,Sunday,Motorist Overtaking Bicyclist,9,Non-Intersection,September,C: Possible Injury,Motorist Overtaking - Misjudged Space,2009,None - Rural Crash,Robeson,Yes
102688267,Yes,Monday,Head-On,22,Non-Intersection,September,C: Possible Injury,Head-On - Bicyclist,2009,None - Rural Crash,Catawba,No
102689211,No,Wednesday,Motorist Overtaking Bicyclist,16,Non-Intersection,September,B: Suspected Minor Injury,Motorist Overtaking - Other / Unknown,2009,None - Rural Crash,Buncombe,No
102689845,No,Wednesday,Loss of Control / Turning Error,20,Non-Intersection,October,C: Possible Injury,Motorist Lost Control - Other / Unknown,2009,None - Rural Crash,Bladen,Yes
102690780,No,Thursday,Motorist Overtaking Bicyclist,16,Non-Intersection,October,C: Possible Injury,Motorist Overtaking - Misjudged Space,2009,Durham,Durham,Yes
102690902,No,Monday,Motorist Overtaking Bicyclist,18,Non-Intersection,October,C: Possible Injury,Motorist Overtaking - Misjudged Space,2009,Durham,Durham,No
102690925,No,Thursday,Head-On,16,Non-Intersection,August,B: Suspected Minor Injury,Head-On - Bicyclist,2009,Asheville,Buncombe,No
102691031,No,Friday,Motorist Failed to Yield - Sign-Controlled Intersection,19,Intersection,September,B: Suspected Minor Injury,Motorist Drive Out - Sign-Controlled Intersection,2009,Raleigh,Wake,No
102691043,No,Saturday,Crossing Paths - Other Circumstances,12,Intersection,September,O: No Injury,Crossing Paths - Uncontrolled Intersection,2009,Raleigh,Wake,No
102691221,No,Sunday,Non-Roadway,14,Non-Roadway,September,O: No Injury,Non-Roadway,2009,Greensboro,Guilford,No
102691447,No,Saturday,Bicyclist Failed to Yield - Midblock,17,Non-Intersection,September,C: Possible Injury,Bicyclist Ride Out - Other Midblock,2009,Raleigh,Wake,No
102691516,No,Friday,Motorist Overtaking Bicyclist,14,Non-Intersection,September,C: Possible Injury,Motorist Overtaking - Misjudged Space,2009,Raleigh,Wake,Yes
102691619,No,Tuesday,Motorist Right Turn / Merge,18,Non-Intersection,September,B: Suspected Minor Injury,Motorist Right Turn - Same Direction,2009,Raleigh,Wake,Yes
102692002,No,Friday,Motorist Overtaking Bicyclist,20,Non-Intersection,October,C: Possible Injury,Motorist Overtaking - Misjudged Space,2009,None - Rural Crash,Catawba,Yes
102692590,No,Monday,Motorist Failed to Yield - Midblock,8,Non-Intersection,August,C: Possible Injury,Motorist Drive Out - Other Midblock,2009,Raleigh,Wake,No
102692738,No,Wednesday,Motorist Failed to Yield - Signalized Intersection,21,Intersection,September,B: Suspected Minor Injury,Motorist Drive Through - Signalized Intersection,2009,Raleigh,Wake,Yes
102693031,No,Thursday,Bicyclist Failed to Yield - Midblock,15,Non-Intersection,September,B: Suspected Minor Injury,Bicyclist Ride Out - Other Midblock,2009,None - Rural Crash,Ashe,No
102693070,No,Sunday,Loss of Control / Turning Error,15,Intersection,May,B: Suspected Minor Injury,Motorist Turning Error - Right Turn,2009,Weaverville,Buncombe,No
102693673,No,Saturday,Motorist Left Turn / Merge,12,Intersection,October,B: Suspected Minor Injury,Motorist Left Turn - Opposite Direction,2009,Winston-Salem,Forsyth,No
102693918,No,Wednesday,Motorist Overtaking Bicyclist,12,Intersection,September,B: Suspected Minor Injury,Motorist Overtaking - Misjudged Space,2009,Greensboro,Guilford,No
102694343,No,Tuesday,Bicyclist Failed to Yield - Sign-Controlled Intersection,17,Intersection,October,A: Suspected Serious Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2009,None - Rural Crash,Brunswick,No
102694559,No,Sunday,Motorist Failed to Yield - Signalized Intersection,15,Intersection,September,B: Suspected Minor Injury,Motorist Drive Through - Signalized Intersection,2009,Roanoke Rapids,Halifax,Yes
102694724,No,Monday,Loss of Control / Turning Error,20,Non-Intersection,September,C: Possible Injury,Motorist Lost Control - Other / Unknown,2009,None - Rural Crash,Stokes,Yes
102694734,No,Saturday,Motorist Overtaking Bicyclist,10,Non-Intersection,October,B: Suspected Minor Injury,Motorist Overtaking - Other / Unknown,2009,None - Rural Crash,Stokes,No
102695196,Yes,Thursday,Bicyclist Failed to Yield - Midblock,15,Non-Intersection,October,C: Possible Injury,Bicyclist Ride Out - Midblock - Unknown,2009,Carrboro,Orange,No
102695536,No,Tuesday,Motorist Failed to Yield - Midblock,18,Non-Intersection,August,C: Possible Injury,Motorist Drive Out - Commercial Driveway / Alley,2009,Asheboro,Randolph,Yes
102696090,No,Friday,Bicyclist Failed to Yield - Sign-Controlled Intersection,16,Intersection,October,B: Suspected Minor Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2009,Statesville,Iredell,No
102696867,Yes,Monday,Motorist Overtaking Bicyclist,19,Non-Intersection,October,B: Suspected Minor Injury,Motorist Overtaking - Bicyclist Swerved,2009,Charlotte,Mecklenburg,No
102697243,No,Thursday,Motorist Overtaking Bicyclist,6,Non-Intersection,October,B: Suspected Minor Injury,Motorist Overtaking - Other / Unknown,2009,Midland,Cabarrus,Yes
102697598,No,Sunday,Bicyclist Failed to Yield - Midblock,21,Non-Intersection,October,B: Suspected Minor Injury,Bicyclist Ride Out - Midblock - Unknown,2009,None - Rural Crash,Beaufort,No
102697902,No,Monday,Non-Roadway,12,Non-Roadway,September,C: Possible Injury,Non-Roadway,2009,Rocky Mount,Edgecombe,No
102697958,No,Tuesday,Bicyclist Failed to Yield - Signalized Intersection,19,Intersection,September,B: Suspected Minor Injury,Bicyclist Ride Through - Signalized Intersection,2009,Rocky Mount,Nash,No
102697964,No,Friday,Motorist Failed to Yield - Sign-Controlled Intersection,16,Intersection,September,O: No Injury,Motorist Drive Out - Sign-Controlled Intersection,2009,Rocky Mount,Nash,No
102698008,No,Saturday,Motorist Overtaking Bicyclist,6,Non-Intersection,October,C: Possible Injury,Motorist Overtaking - Other / Unknown,2009,Huntersville,Mecklenburg,No
102698248,No,Friday,Motorist Failed to Yield - Sign-Controlled Intersection,15,Intersection,September,C: Possible Injury,Motorist Drive Out - Sign-Controlled Intersection,2009,Jacksonville,Onslow,No
102698296,No,Monday,Non-Roadway,20,Non-Roadway,September,C: Possible Injury,Non-Roadway,2009,Jacksonville,Onslow,No
102698884,No,Wednesday,Motorist Failed to Yield - Signalized Intersection,12,Intersection,October,O: No Injury,Motorist Drive Through - Signalized Intersection,2009,Asheville,Buncombe,No
102699025,No,Sunday,Bicyclist Failed to Yield - Sign-Controlled Intersection,15,Intersection,September,B: Suspected Minor Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2009,Raleigh,Wake,No
102699049,No,Friday,Parallel Paths - Other Circumstances,18,Intersection,September,B: Suspected Minor Injury,Parallel Paths - Other / Unknown,2009,Raleigh,Wake,Yes
102699503,No,Wednesday,Motorist Failed to Yield - Signalized Intersection,12,Intersection,September,O: No Injury,Motorist Drive Out - Right Turn on Red,2009,Raleigh,Wake,No
102699508,No,Tuesday,Motorist Failed to Yield - Midblock,17,Non-Intersection,September,B: Suspected Minor Injury,Motorist Drive Out - Midblock - Unknown,2009,Raleigh,Wake,No
102699661,No,Monday,Motorist Overtaking Bicyclist,7,Non-Intersection,October,A: Suspected Serious Injury,Motorist Overtaking - Other / Unknown,2009,None - Rural Crash,Robeson,No
102700064,No,Friday,Motorist Failed to Yield - Sign-Controlled Intersection,15,Intersection,September,C: Possible Injury,Motorist Drive Out - Sign-Controlled Intersection,2009,Raleigh,Wake,No
